X,Y,objectid,name,loctype,lastupdate,confirmedcases,globalid
-13049711.3295,3944429.484,987,Fallbrook,Unincorporated,2020/04/20 08:00:00,11,{01EC8BD4-3ABC-4AE4-831A-B34BF6D42B61}
-13015632.7422,3876391.0926,988,Lakeside,Unincorporated,2020/04/20 08:00:00,18,{98718C95-ADE7-4464-957C-D9275ACC9A96}
-13026210.9388,3852184.5047,989,Bonita,Unincorporated,2020/04/20 08:00:00,19,{6B8A625C-FEE3-489A-ADAC-CEDB8B64B259}
-13023703.1721,3859438.9896,990,Spring Valley,Unincorporated,2020/04/20 08:00:00,66,{20BC17CB-E00E-4591-979B-465461AAA276}
-12990608.3431,3895502.6307,991,Other,Unincorporated,2020/04/20 08:00:00,162,{6440B4A3-5859-478C-BD8B-A5C25CEEC155}
-13358862.483,3894963.5639,992,Unknown,Unknow,2020/04/20 08:00:00,21,{03442086-D94E-48F0-9F03-4216FEC7F792}
-13020827.4191,3942223.4824,993,Pauma Valley,Unincorporated,2020/04/20 08:00:00,2,{C216D20B-8F69-4FC9-A665-714F64C7FCB4}
-12996068.0826,3874248.3156,994,Alpine,Unincorporated,2020/04/20 08:00:00,3,{FD22CB02-3279-446D-8A9B-7ED6E937B375}
-12947366.9134,3935429.4082,995,Borrego Springs,Unincorporated,2020/04/20 08:00:00,1,{4EF75537-A5F9-4D77-9509-D324B4C975F8}
-12980653.7683,3875545.6233,996,Descanso,Unincorporated,2020/04/20 08:00:00,1,{B9122D1C-E018-4704-8FDB-85752F16FDC7}
-13001654.0211,3856370.3217,997,Jamul,Unincorporated,2020/04/20 08:00:00,6,{260ADD1D-9BEA-4D75-9E38-1C43B970049B}
-12973216.4427,3923020.6406,998,Ranchita,Unincorporated,2020/04/20 08:00:00,2,{7F2BB5AA-75F7-4404-B24E-68F1163BF8BD}
-13028622.4601,3928800.839,999,Valley Center,Unincorporated,2020/04/20 08:00:00,5,{6AF3788A-0E98-45BA-B331-80F06E5A3115}
-12947728.9176,3857037.1099,1000,Boulevard,Unincorporated,2020/04/20 08:00:00,2,{4BF1701E-FFBB-4882-ABF8-4D258EFE627A}
-13046450.0646,3933380.3103,1001,Bonsall,Unincorporated,2020/04/20 08:00:00,1,{B66A21DC-318B-47A7-AE31-C6C5169404FA}
-12979361.2962,3845494.2871,1002,Potrero,Unincorporated,2020/04/20 08:00:00,2,{C4FDEA33-A20D-4360-88DB-3859F81F680F}
-12964486.7644,3847214.2439,1003,Campo,Unincorporated,2020/04/20 08:00:00,0,{A5AF1000-F30F-40A7-B25B-74A4CEE63C01}
-12980301.3647,3905515.9244,1004,Julian,Unincorporated,2020/04/20 08:00:00,2,{19579DF8-022C-48BA-96B9-A49A1B596946}
-13032595.3683,3944637.4253,1005,Pala,Unincorporated,2020/04/20 08:00:00,1,{C17AA581-1E2D-4CC6-AA08-F67F70725514}
-13055943.7678,3911860.2881,1006,CARLSBAD,Incorporated City,2020/04/21 08:00:00,50,{28416BEA-9F8A-4C0B-9A27-32DE97A854A0}
-13025980.1151,3845995.7071,1007,CHULA VISTA,Incorporated City,2020/04/21 08:00:00,286,{07129800-5538-49E3-A5FE-F97323A34041}
-13040305.7757,3849683.3521,1008,CORONADO,Incorporated City,2020/04/21 08:00:00,7,{C576D903-8881-476F-A30B-0FD8ADC601DB}
-13053598.1182,3890456.4197,1009,DEL MAR,Incorporated City,2020/04/21 08:00:00,11,{345C55DA-3110-487D-99E3-D16BBA3B990A}
-13019977.8232,3869010.3783,1010,EL CAJON,Incorporated City,2020/04/21 08:00:00,139,{C93816E7-61AF-4168-8CDB-CE094A813927}
-13053457.8827,3901822.0345,1011,ENCINITAS,Incorporated City,2020/04/21 08:00:00,34,{69C25241-7F3E-48B6-8294-86CAA90ABE6A}
-13032422.3731,3913182.7739,1012,ESCONDIDO,Incorporated City,2020/04/21 08:00:00,73,{7A3E50C5-7AC7-4CEB-A5F5-8C37A1690262}
-13037555.5062,3838223.8478,1013,IMPERIAL BEACH,Incorporated City,2020/04/21 08:00:00,17,{A8B1B08D-FA06-42BB-96C5-A52A73522166}
-13026645.6096,3864877.6567,1014,LA MESA,Incorporated City,2020/04/21 08:00:00,50,{8537951D-C541-4FF7-B961-36C79AB5910B}
-13028211.636,3859954.5455,1015,LEMON GROVE,Incorporated City,2020/04/21 08:00:00,22,{00D735A1-E7FE-4FE8-8FA7-137FD1443FCA}
-13035021.6577,3851915.3974,1016,NATIONAL CITY,Incorporated City,2020/04/21 08:00:00,71,{66E4B40B-D620-4B5F-B90C-A4001D4FF921}
-13058713.0221,3925163.5645,1017,OCEANSIDE,Incorporated City,2020/04/21 08:00:00,56,{9E1FDB86-CF36-4DE9-9946-91419096EE70}
-13026621.7138,3893603.7466,1018,POWAY,Incorporated City,2020/04/21 08:00:00,22,{9DD51688-0DDE-4151-8D9B-4B9329B69EB3}
-13043317.7596,3913521.8578,1019,SAN MARCOS,Incorporated City,2020/04/21 08:00:00,27,{00E8DA85-0CA9-4B7F-8AD0-74147053C749}
-13022693.0821,3876133.215,1020,SANTEE,Incorporated City,2020/04/21 08:00:00,28,{79FEAAB8-07A9-4276-83E2-0F8D576BCFB1}
-13053032.9052,3894545.1224,1021,SOLANA BEACH,Incorporated City,2020/04/21 08:00:00,6,{63E26F63-04B5-4D3F-845A-A53B0DEC3836}
-13050937.1562,3920504.8702,1022,VISTA,Incorporated City,2020/04/21 08:00:00,39,{77B59D6A-ED2B-41AF-BC0E-F9C62C2C5694}
-13036572.8683,3877908.5737,1023,SAN DIEGO,Incorporated City,2020/04/21 08:00:00,1189,{D0C15543-1221-4A54-A2A6-EB3F46FB51DC}
-13047217.8826,3898975.5031,1024,Rancho Santa Fe,Unincorporated,2020/04/21 08:00:00,14,{12620BC7-2274-49D8-82A8-5653186F408F}
-13009769.1049,3900855.9098,1025,Ramona,Unincorporated,2020/04/21 08:00:00,12,{4DC6DE94-F2EA-4A98-829F-599DA85784C5}
-13049711.3295,3944429.484,1026,Fallbrook,Unincorporated,2020/04/21 08:00:00,11,{ACCF6A0A-6B9A-4ADF-8E3F-AC6BDE4045B3}
-13015632.7422,3876391.0926,1027,Lakeside,Unincorporated,2020/04/21 08:00:00,18,{12073B74-9BD0-49FD-ADA8-938C119D9157}
-13026210.9388,3852184.5047,1028,Bonita,Unincorporated,2020/04/21 08:00:00,20,{96E44213-9653-4FB7-9E14-E0DC0A396CF9}
-13023703.1721,3859438.9896,1029,Spring Valley,Unincorporated,2020/04/21 08:00:00,68,{39402F12-764F-46FB-9B98-5FCC72B33759}
-12990608.3431,3895502.6307,1030,Other,Unincorporated,2020/04/21 08:00:00,163,{AE7EEE89-F6E9-4BB2-A303-5B0F105C6805}
-13358862.483,3894963.5639,1031,Unknown,Unknow,2020/04/21 08:00:00,29,{152E81D0-689E-4740-A86F-DF7D8D1B0BDA}
-13020827.4191,3942223.4824,1032,Pauma Valley,Unincorporated,2020/04/21 08:00:00,2,{CB77077A-0C84-48BE-9D49-EDE8F06D3F89}
-12996068.0826,3874248.3156,1033,Alpine,Unincorporated,2020/04/21 08:00:00,3,{3773C5DC-2009-4F8A-BE23-CC049ECB0D7E}
-12947366.9134,3935429.4082,1034,Borrego Springs,Unincorporated,2020/04/21 08:00:00,1,{528FFCB7-9235-406F-AF7E-C953ED215329}
-12980653.7683,3875545.6233,1035,Descanso,Unincorporated,2020/04/21 08:00:00,1,{0DAD129C-5768-4FA8-ACE0-B3FA12438868}
-13001654.0211,3856370.3217,1036,Jamul,Unincorporated,2020/04/21 08:00:00,6,{BE1CD933-F21B-4FB0-A4FB-D0265A4C75F7}
-12973216.4427,3923020.6406,1037,Ranchita,Unincorporated,2020/04/21 08:00:00,2,{37CD981C-F70F-4554-B40C-317047D75BB9}
-13028622.4601,3928800.839,1038,Valley Center,Unincorporated,2020/04/21 08:00:00,5,{CF62FE2C-FC37-491E-98E4-D7227A4D7444}
-12947728.9176,3857037.1099,1039,Boulevard,Unincorporated,2020/04/21 08:00:00,2,{00D11201-C7F9-4D8A-9FED-74C74CDCE532}
-13046450.0646,3933380.3103,1040,Bonsall,Unincorporated,2020/04/21 08:00:00,1,{738BD48B-E01E-480E-99D6-030C6B7BA958}
-12979361.2962,3845494.2871,1041,Potrero,Unincorporated,2020/04/21 08:00:00,2,{58CD3C15-C294-485C-8129-60F60D9F06C8}
-12964486.7644,3847214.2439,1042,Campo,Unincorporated,2020/04/21 08:00:00,0,{4F661982-91B6-4AEB-8D72-E9DB268A8169}
-12980301.3647,3905515.9244,1043,Julian,Unincorporated,2020/04/21 08:00:00,2,{9FD91FDA-F1C9-446B-9C67-5D313ED0373B}
-13032595.3683,3944637.4253,1044,Pala,Unincorporated,2020/04/21 08:00:00,2,{5C767160-6743-448A-842B-3FD9CF0AC174}
-13055943.7678,3911860.2881,1045,CARLSBAD,Incorporated City,2020/04/22 08:00:00,50,{15758E15-8403-4F91-B5CB-82C30D9C6026}
-13025980.1151,3845995.7071,1046,CHULA VISTA,Incorporated City,2020/04/22 08:00:00,311,{1F1A6350-93A2-406A-80FB-BB08DF4E72BF}
-13040305.7757,3849683.3521,1047,CORONADO,Incorporated City,2020/04/22 08:00:00,7,{28F1B90D-17B6-4A13-97E8-BE639B3ED42A}
-13053598.1182,3890456.4197,1048,DEL MAR,Incorporated City,2020/04/22 08:00:00,11,{FF2B09C9-E792-46DA-B334-D6906017A625}
-13019977.8232,3869010.3783,1049,EL CAJON,Incorporated City,2020/04/22 08:00:00,152,{1A3C33C9-CC21-4808-A337-36C721C28A03}
-13053457.8827,3901822.0345,1050,ENCINITAS,Incorporated City,2020/04/22 08:00:00,34,{A52E9C7B-9EF7-4AE8-8684-F1A967F4379C}
-13032422.3731,3913182.7739,1051,ESCONDIDO,Incorporated City,2020/04/22 08:00:00,75,{573BAAF9-6C72-43AB-9493-2994ED95BF99}
-13037555.5062,3838223.8478,1052,IMPERIAL BEACH,Incorporated City,2020/04/22 08:00:00,18,{E3354ED1-A00A-4779-98BB-F9D414BB53F3}
-13026645.6096,3864877.6567,1053,LA MESA,Incorporated City,2020/04/22 08:00:00,65,{2AF1EDCF-0542-4B1E-A920-21DD7CD3B985}
-13028211.636,3859954.5455,1054,LEMON GROVE,Incorporated City,2020/04/22 08:00:00,25,{8A2E57AE-EB83-4D22-9DE8-F5798D0DB5CB}
-13035021.6577,3851915.3974,1055,NATIONAL CITY,Incorporated City,2020/04/22 08:00:00,79,{B00C4AEC-509A-469D-8395-38FE0A022631}
-13058713.0221,3925163.5645,1056,OCEANSIDE,Incorporated City,2020/04/22 08:00:00,57,{72CBB506-8E3F-4B14-838F-DBB2014C6989}
-13026621.7138,3893603.7466,1057,POWAY,Incorporated City,2020/04/22 08:00:00,23,{136340F9-B6A6-4271-AD71-BF182D5F8A62}
-13043317.7596,3913521.8578,1058,SAN MARCOS,Incorporated City,2020/04/22 08:00:00,27,{79E794E3-63DF-4269-977C-AF2AD488EA6E}
-13022693.0821,3876133.215,1059,SANTEE,Incorporated City,2020/04/22 08:00:00,29,{98E648CD-DF43-45B7-A51B-2E3279472738}
-13053032.9052,3894545.1224,1060,SOLANA BEACH,Incorporated City,2020/04/22 08:00:00,6,{D0DD4A26-7333-4E86-BBA6-431215F6053B}
-13050937.1562,3920504.8702,1061,VISTA,Incorporated City,2020/04/22 08:00:00,40,{7469632B-16A6-4C52-8123-B872750D308E}
-13036572.8683,3877908.5737,1062,SAN DIEGO,Incorporated City,2020/04/22 08:00:00,1238,{0CE5F53D-4575-4399-BC54-0B6C454B04B1}
-13047217.8826,3898975.5031,1063,Rancho Santa Fe,Unincorporated,2020/04/22 08:00:00,14,{0F34B4A9-4B75-4FBC-8394-15977AA4EF92}
-13009769.1049,3900855.9098,1064,Ramona,Unincorporated,2020/04/22 08:00:00,14,{728C57D9-4E9C-44DE-ACB3-AD45E3E2511C}
-13049711.3295,3944429.484,1065,Fallbrook,Unincorporated,2020/04/22 08:00:00,12,{2252B602-49FF-44BD-9A29-94C37176E311}
-13015632.7422,3876391.0926,1066,Lakeside,Unincorporated,2020/04/22 08:00:00,21,{DF395254-3635-4AC2-9DF8-0CF6000EE558}
-13026210.9388,3852184.5047,1067,Bonita,Unincorporated,2020/04/22 08:00:00,20,{389A85DD-633F-4A2E-811E-643DDE05511B}
-13023703.1721,3859438.9896,1068,Spring Valley,Unincorporated,2020/04/22 08:00:00,72,{6A67DFFF-7A55-4465-A030-D7837A7A4406}
-12990608.3431,3895502.6307,1069,Other,Unincorporated,2020/04/22 08:00:00,188,{B9083080-F581-4F60-9C03-B3323AB5B530}
-13358862.483,3894963.5639,1070,Unknown,Unknow,2020/04/22 08:00:00,25,{D20AFC66-8BD8-4136-8EFB-131AEDBEAE50}
-13020827.4191,3942223.4824,1071,Pauma Valley,Unincorporated,2020/04/22 08:00:00,2,{F7978D10-0DA9-4784-9150-1487FF56D7C9}
-12996068.0826,3874248.3156,1072,Alpine,Unincorporated,2020/04/22 08:00:00,3,{CA9D3DBD-B437-4E85-944A-91793F34BFC6}
-12947366.9134,3935429.4082,1073,Borrego Springs,Unincorporated,2020/04/22 08:00:00,1,{96B574C5-FAFE-461B-9AC0-50D8D6CF5167}
-12980653.7683,3875545.6233,1074,Descanso,Unincorporated,2020/04/22 08:00:00,1,{64FF9652-60D7-4EB5-A75D-4BFA833EA044}
-13001654.0211,3856370.3217,1075,Jamul,Unincorporated,2020/04/22 08:00:00,6,{AA4BAD74-094B-4602-8447-3AD6B3F22700}
-12973216.4427,3923020.6406,1076,Ranchita,Unincorporated,2020/04/22 08:00:00,2,{078FCDAF-8712-4E89-8256-E3367B331822}
-13028622.4601,3928800.839,1077,Valley Center,Unincorporated,2020/04/22 08:00:00,5,{4F17F364-2DFE-4E2C-9CCC-DD8391CA6C1D}
-12947728.9176,3857037.1099,1078,Boulevard,Unincorporated,2020/04/22 08:00:00,2,{1A91BC81-E8FC-4268-BC59-A246192053B9}
-13046450.0646,3933380.3103,1079,Bonsall,Unincorporated,2020/04/22 08:00:00,1,{FEDC7A17-D327-4E8E-B278-D26415D9A2AE}
-12979361.2962,3845494.2871,1080,Potrero,Unincorporated,2020/04/22 08:00:00,2,{76A3853D-7B8B-4817-AD53-332029EDD403}
-12964486.7644,3847214.2439,1081,Campo,Unincorporated,2020/04/22 08:00:00,0,{8B437621-A351-4933-B81C-913079A5C3D9}
-12980301.3647,3905515.9244,1082,Julian,Unincorporated,2020/04/22 08:00:00,2,{6019BED6-E548-4E37-8C85-54B77024A421}
-13032595.3683,3944637.4253,1083,Pala,Unincorporated,2020/04/22 08:00:00,2,{937C264C-BD2D-4A0C-98DC-58D9E00CAB78}
-12984666.5529,3840573.6325,1084,Tecate,Unincorporated,2020/04/22 08:00:00,1,{E591BC9C-A882-42EE-BF76-A59137D1CF0C}
-13055943.7678,3911860.2881,1085,CARLSBAD,Incorporated City,2020/04/23 08:00:00,50,{19682BF0-081A-4328-A4AB-FB154FE4E089}
-13025980.1151,3845995.7071,1086,CHULA VISTA,Incorporated City,2020/04/23 08:00:00,346,{EDDFFCC4-6C62-48B3-9FF5-66F377793DD8}
-13040305.7757,3849683.3521,1087,CORONADO,Incorporated City,2020/04/23 08:00:00,7,{A21C037C-C064-4BCD-9A46-354D513A0A3C}
-13053598.1182,3890456.4197,1088,DEL MAR,Incorporated City,2020/04/23 08:00:00,11,{42229A91-29BD-4E03-B24C-2DE21E116B87}
-13019977.8232,3869010.3783,1089,EL CAJON,Incorporated City,2020/04/23 08:00:00,161,{C4C6818D-97F0-416A-867A-033981F1FA97}
-13053457.8827,3901822.0345,1090,ENCINITAS,Incorporated City,2020/04/23 08:00:00,34,{5FC7B3AF-E38F-4B7F-8C57-B061605CB258}
-13032422.3731,3913182.7739,1091,ESCONDIDO,Incorporated City,2020/04/23 08:00:00,80,{2263540B-24E9-47B4-BC1B-AF796C04B04C}
-13037555.5062,3838223.8478,1092,IMPERIAL BEACH,Incorporated City,2020/04/23 08:00:00,19,{948187A2-A180-48B5-958D-90532010B8F1}
-13026645.6096,3864877.6567,1093,LA MESA,Incorporated City,2020/04/23 08:00:00,68,{6B86F024-6244-4D8B-A56F-DC874DB390B1}
-13028211.636,3859954.5455,1094,LEMON GROVE,Incorporated City,2020/04/23 08:00:00,25,{897BC08F-292E-4BE3-BE23-F1DBB7C05657}
-13035021.6577,3851915.3974,1095,NATIONAL CITY,Incorporated City,2020/04/23 08:00:00,84,{6B73CD6C-9F40-42E0-AF6B-EBCA19D79028}
-13058713.0221,3925163.5645,1096,OCEANSIDE,Incorporated City,2020/04/23 08:00:00,60,{3245B8CE-00FF-4B63-B950-59BC42D17EF5}
-13026621.7138,3893603.7466,1097,POWAY,Incorporated City,2020/04/23 08:00:00,25,{2C56F907-54C5-47F5-B3C9-10244EC957F0}
-13043317.7596,3913521.8578,1098,SAN MARCOS,Incorporated City,2020/04/23 08:00:00,28,{E2453048-B047-4618-A599-8CEED4BDE5AC}
-13022693.0821,3876133.215,1099,SANTEE,Incorporated City,2020/04/23 08:00:00,29,{9913148A-6E68-40C2-8ACC-0486F8779F77}
-13053032.9052,3894545.1224,1100,SOLANA BEACH,Incorporated City,2020/04/23 08:00:00,6,{8CE81800-FA1D-4FC0-ADC1-B4496604E0BE}
-13050937.1562,3920504.8702,1101,VISTA,Incorporated City,2020/04/23 08:00:00,42,{1856D5C4-9773-4D09-832A-B76EB3FCA111}
-13036572.8683,3877908.5737,1102,SAN DIEGO,Incorporated City,2020/04/23 08:00:00,1318,{164EC957-D17B-4CE0-A163-140316A380C2}
-13047217.8826,3898975.5031,1103,Rancho Santa Fe,Unincorporated,2020/04/23 08:00:00,14,{7178CAB1-D8EC-4E3C-876D-11A40D8C12E6}
-13009769.1049,3900855.9098,1104,Ramona,Unincorporated,2020/04/23 08:00:00,14,{A42FC08F-D23E-4C23-B128-17009ABC6FFC}
-13049711.3295,3944429.484,1105,Fallbrook,Unincorporated,2020/04/23 08:00:00,12,{DAAC0EC0-BD5F-420F-A47D-C449BC63BE80}
-13015632.7422,3876391.0926,1106,Lakeside,Unincorporated,2020/04/23 08:00:00,22,{E2D99E58-BB77-40BB-9190-C6E7C11C39B1}
-13026210.9388,3852184.5047,1107,Bonita,Unincorporated,2020/04/23 08:00:00,20,{45B4BCF7-24CF-4C1A-BCF9-4C1CE0A0A874}
-13023703.1721,3859438.9896,1108,Spring Valley,Unincorporated,2020/04/23 08:00:00,74,{516F3FEC-E11E-4A23-8A5D-34DDAA417244}
-12990608.3431,3895502.6307,1109,Other,Unincorporated,2020/04/23 08:00:00,222,{3FA79C06-141E-4ED9-BEB6-F84B078C32D1}
-13358862.483,3894963.5639,1110,Unknown,Unknow,2020/04/23 08:00:00,24,{0F5D7F12-7715-47C8-9146-B23DAB86A9AE}
-13020827.4191,3942223.4824,1111,Pauma Valley,Unincorporated,2020/04/23 08:00:00,2,{5F5A4FCA-6349-466A-94C3-110CC1001D3C}
-12996068.0826,3874248.3156,1112,Alpine,Unincorporated,2020/04/23 08:00:00,4,{51151B13-6CFA-43A7-A133-07967F9BD7DD}
-12947366.9134,3935429.4082,1113,Borrego Springs,Unincorporated,2020/04/23 08:00:00,1,{FD12DB9E-BAAA-41C2-91D6-3450D083C825}
-12980653.7683,3875545.6233,1114,Descanso,Unincorporated,2020/04/23 08:00:00,1,{5C228364-2D0D-460D-813E-E965AA51B22E}
-13001654.0211,3856370.3217,1115,Jamul,Unincorporated,2020/04/23 08:00:00,6,{D2A28254-7638-4630-B6E2-58445C82F057}
-12973216.4427,3923020.6406,1116,Ranchita,Unincorporated,2020/04/23 08:00:00,2,{B7E936A9-1578-4679-8773-BAE60AF9B935}
-13028622.4601,3928800.839,1117,Valley Center,Unincorporated,2020/04/23 08:00:00,5,{B3679875-58D3-45BE-8DD5-9DED1C34BBAC}
-12947728.9176,3857037.1099,1118,Boulevard,Unincorporated,2020/04/23 08:00:00,2,{78D335D2-7807-4162-840A-F309E3E223A7}
-13046450.0646,3933380.3103,1119,Bonsall,Unincorporated,2020/04/23 08:00:00,1,{3250B2A9-1580-49A3-BBBA-408317AB1F92}
-12979361.2962,3845494.2871,1120,Potrero,Unincorporated,2020/04/23 08:00:00,2,{D01CB895-E0EF-4011-B0DA-D25D850FE61B}
-12964486.7644,3847214.2439,1121,Campo,Unincorporated,2020/04/23 08:00:00,0,{8A6669A9-391D-46E1-8E06-E3636D6AB3BA}
-12980301.3647,3905515.9244,1122,Julian,Unincorporated,2020/04/23 08:00:00,2,{1AD4E5BD-1B32-4083-991D-E7F453642272}
-13032595.3683,3944637.4253,1123,Pala,Unincorporated,2020/04/23 08:00:00,2,{259D8517-E554-4A59-A6AA-9591F54BA8A5}
-12984666.5529,3840573.6325,1124,Tecate,Unincorporated,2020/04/23 08:00:00,1,{70BB3C8F-8A4C-40AD-8F03-E8C20AD9E127}
-13055943.7678,3911860.2881,1125,CARLSBAD,Incorporated City,2020/04/24 08:00:00,50,{7589823C-527D-4549-8B38-C80951D59DD3}
-13025980.1151,3845995.7071,1126,CHULA VISTA,Incorporated City,2020/04/24 08:00:00,364,{4A5C1844-3C0D-46EB-A15B-184F9740E31A}
-13040305.7757,3849683.3521,1127,CORONADO,Incorporated City,2020/04/24 08:00:00,7,{52B4A9B3-0A89-4C80-BF87-CA59B81501E3}
-13053598.1182,3890456.4197,1128,DEL MAR,Incorporated City,2020/04/24 08:00:00,11,{54DFE744-5A9D-4D77-88BF-31BC0DD4670F}
-13019977.8232,3869010.3783,1129,EL CAJON,Incorporated City,2020/04/24 08:00:00,168,{6491667C-4D1E-4515-BE2B-23E73AE38812}
-13053457.8827,3901822.0345,1130,ENCINITAS,Incorporated City,2020/04/24 08:00:00,34,{75B401BA-A7F0-4F79-B1E6-8CCB2F7F8D48}
-13032422.3731,3913182.7739,1131,ESCONDIDO,Incorporated City,2020/04/24 08:00:00,83,{1B946601-D16C-4FD3-8548-4A61DB5EEF61}
-13037555.5062,3838223.8478,1132,IMPERIAL BEACH,Incorporated City,2020/04/24 08:00:00,20,{065E9ADB-C21A-4A9D-9D19-9572F4FDB277}
-13026645.6096,3864877.6567,1133,LA MESA,Incorporated City,2020/04/24 08:00:00,69,{50A9E2B9-4D59-4F4B-89A7-EDA625B9DF47}
-13028211.636,3859954.5455,1134,LEMON GROVE,Incorporated City,2020/04/24 08:00:00,26,{D77EADA3-DF2A-48C4-B5C3-1F3D061AE036}
-13035021.6577,3851915.3974,1135,NATIONAL CITY,Incorporated City,2020/04/24 08:00:00,99,{732B99C1-58BC-4FFA-9E0B-A6E6C2332EB1}
-13058713.0221,3925163.5645,1136,OCEANSIDE,Incorporated City,2020/04/24 08:00:00,66,{B4EDFAE7-62B7-47A4-BF91-68B0E1C202E1}
-13026621.7138,3893603.7466,1137,POWAY,Incorporated City,2020/04/24 08:00:00,26,{8A538C98-6602-4690-8CF4-726810C0F838}
-13043317.7596,3913521.8578,1138,SAN MARCOS,Incorporated City,2020/04/24 08:00:00,28,{3A5611A9-76A7-47FB-8F74-FDFBE0DF29A3}
-13022693.0821,3876133.215,1139,SANTEE,Incorporated City,2020/04/24 08:00:00,29,{67CA57BB-807F-40D1-8F74-1419A7874870}
-13053032.9052,3894545.1224,1140,SOLANA BEACH,Incorporated City,2020/04/24 08:00:00,6,{C39CBFA2-D63C-4453-AF12-3E3A57F19C73}
-13050937.1562,3920504.8702,1141,VISTA,Incorporated City,2020/04/24 08:00:00,45,{FA59F1F6-B5D5-4BD7-A87B-51B81C59E552}
-13036572.8683,3877908.5737,1142,SAN DIEGO,Incorporated City,2020/04/24 08:00:00,1361,{2FB23517-4702-4948-ACE3-0A180848F3E1}
-13047217.8826,3898975.5031,1143,Rancho Santa Fe,Unincorporated,2020/04/24 08:00:00,14,{4FE82E30-1A07-4B3B-AAEC-654D2E3EA282}
-13009769.1049,3900855.9098,1144,Ramona,Unincorporated,2020/04/24 08:00:00,14,{D1B03CF5-08EC-43C2-B5CE-C2651A34B4E7}
-13049711.3295,3944429.484,1145,Fallbrook,Unincorporated,2020/04/24 08:00:00,12,{493BA51D-C343-440E-8BEE-3B2ED6BB3C6F}
