county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Amador,10.0,0.0,0,0,2020-06-06T00:00:00
Amador,10.0,0.0,0,0,2020-06-07T00:00:00
Amador,10.0,0.0,0,0,2020-06-08T00:00:00
Amador,10.0,0.0,0,0,2020-06-09T00:00:00
Amador,10.0,0.0,0,0,2020-06-10T00:00:00
Amador,10.0,0.0,0,0,2020-06-11T00:00:00
Amador,10.0,0.0,0,0,2020-06-12T00:00:00
Amador,10.0,0.0,0,0,2020-06-13T00:00:00
Amador,10.0,0.0,0,0,2020-06-14T00:00:00
Amador,10.0,0.0,0,0,2020-06-15T00:00:00
Amador,10.0,0.0,0,0,2020-06-16T00:00:00
Amador,10.0,0.0,0,0,2020-06-17T00:00:00
Amador,12.0,0.0,2,0,2020-06-18T00:00:00
Amador,12.0,0.0,0,0,2020-06-19T00:00:00
Amador,12.0,0.0,0,0,2020-06-20T00:00:00
Amador,12.0,0.0,0,0,2020-06-21T00:00:00
Amador,12.0,0.0,0,0,2020-06-22T00:00:00
Amador,13.0,0.0,1,0,2020-06-23T00:00:00
Amador,16.0,0.0,3,0,2020-06-24T00:00:00
Amador,18.0,0.0,2,0,2020-06-25T00:00:00
Amador,20.0,0.0,2,0,2020-06-26T00:00:00
Amador,20.0,0.0,0,0,2020-06-27T00:00:00
Amador,20.0,0.0,0,0,2020-06-28T00:00:00
Amador,20.0,0.0,0,0,2020-06-29T00:00:00
Amador,21.0,0.0,1,0,2020-06-30T00:00:00
Amador,22.0,0.0,1,0,2020-07-01T00:00:00
Amador,23.0,0.0,1,0,2020-07-02T00:00:00
Amador,25.0,0.0,2,0,2020-07-03T00:00:00
Amador,31.0,0.0,6,0,2020-07-04T00:00:00
Amador,31.0,0.0,0,0,2020-07-05T00:00:00
Amador,33.0,0.0,2,0,2020-07-06T00:00:00
Amador,33.0,0.0,0,0,2020-07-07T00:00:00
Amador,35.0,0.0,2,0,2020-07-08T00:00:00
Amador,36.0,0.0,1,0,2020-07-09T00:00:00
Amador,37.0,0.0,1,0,2020-07-10T00:00:00
Amador,37.0,0.0,0,0,2020-07-11T00:00:00
Amador,40.0,0.0,3,0,2020-07-12T00:00:00
Amador,42.0,0.0,2,0,2020-07-13T00:00:00
Amador,44.0,0.0,2,0,2020-07-14T00:00:00
Amador,44.0,0.0,0,0,2020-07-15T00:00:00
Amador,46.0,0.0,2,0,2020-07-16T00:00:00
Amador,48.0,0.0,2,0,2020-07-17T00:00:00
Amador,49.0,0.0,1,0,2020-07-18T00:00:00
Amador,51.0,0.0,2,0,2020-07-19T00:00:00
Amador,53.0,0.0,2,0,2020-07-20T00:00:00
Amador,55.0,0.0,2,0,2020-07-21T00:00:00
Amador,58.0,0.0,3,0,2020-07-22T00:00:00
Amador,61.0,0.0,3,0,2020-07-23T00:00:00
Amador,66.0,0.0,5,0,2020-07-24T00:00:00
Amador,67.0,0.0,1,0,2020-07-25T00:00:00
Amador,67.0,0.0,0,0,2020-07-26T00:00:00
Amador,72.0,0.0,5,0,2020-07-27T00:00:00
Amador,77.0,0.0,5,0,2020-07-28T00:00:00
Amador,80.0,0.0,3,0,2020-07-29T00:00:00
Amador,97.0,0.0,17,0,2020-07-30T00:00:00
Amador,98.0,0.0,1,0,2020-07-31T00:00:00
Amador,109.0,0.0,11,0,2020-08-01T00:00:00
Amador,117.0,0.0,8,0,2020-08-02T00:00:00
Amador,119.0,0.0,2,0,2020-08-03T00:00:00
Amador,123.0,0.0,4,0,2020-08-04T00:00:00
Amador,123.0,0.0,0,0,2020-08-05T00:00:00
Amador,125.0,0.0,2,0,2020-08-06T00:00:00
Amador,125.0,2.0,0,2,2020-08-07T00:00:00
Amador,139.0,2.0,14,0,2020-08-08T00:00:00
Amador,153.0,2.0,14,0,2020-08-09T00:00:00
Amador,172.0,2.0,19,0,2020-08-10T00:00:00
Amador,187.0,10.0,15,8,2020-08-11T00:00:00
Amador,197.0,10.0,10,0,2020-08-12T00:00:00
Amador,198.0,11.0,1,1,2020-08-13T00:00:00
Amador,209.0,11.0,11,0,2020-08-14T00:00:00
Amador,210.0,11.0,1,0,2020-08-15T00:00:00
Amador,215.0,11.0,5,0,2020-08-16T00:00:00
Amador,215.0,11.0,0,0,2020-08-17T00:00:00
Amador,215.0,11.0,0,0,2020-08-18T00:00:00
Amador,219.0,13.0,4,2,2020-08-19T00:00:00
Amador,222.0,13.0,3,0,2020-08-20T00:00:00
Amador,223.0,14.0,1,1,2020-08-21T00:00:00
Amador,224.0,14.0,1,0,2020-08-22T00:00:00
Amador,227.0,14.0,3,0,2020-08-23T00:00:00
Amador,227.0,14.0,0,0,2020-08-24T00:00:00
Amador,227.0,14.0,0,0,2020-08-25T00:00:00
Amador,229.0,14.0,2,0,2020-08-26T00:00:00
Amador,233.0,14.0,4,0,2020-08-27T00:00:00
Amador,234.0,14.0,1,0,2020-08-28T00:00:00
Amador,239.0,14.0,5,0,2020-08-29T00:00:00
Amador,240.0,14.0,1,0,2020-08-30T00:00:00
Amador,243.0,13.0,3,-1,2020-08-31T00:00:00
Amador,244.0,15.0,1,2,2020-09-01T00:00:00
Amador,245.0,15.0,1,0,2020-09-02T00:00:00
Amador,274.0,15.0,29,0,2020-09-03T00:00:00
Amador,274.0,15.0,0,0,2020-09-04T00:00:00
Amador,274.0,16.0,0,1,2020-09-05T00:00:00
Amador,275.0,15.0,1,-1,2020-09-06T00:00:00
Amador,276.0,15.0,1,0,2020-09-07T00:00:00
Imperial,2.0,0.0,2,0,2020-03-18T00:00:00
Imperial,2.0,0.0,0,0,2020-03-19T00:00:00
Imperial,2.0,0.0,0,0,2020-03-20T00:00:00
Imperial,2.0,0.0,0,0,2020-03-21T00:00:00
Imperial,2.0,0.0,0,0,2020-03-22T00:00:00
Imperial,2.0,0.0,0,0,2020-03-23T00:00:00
Imperial,3.0,0.0,1,0,2020-03-24T00:00:00
Imperial,8.0,0.0,5,0,2020-03-25T00:00:00
Imperial,8.0,0.0,0,0,2020-03-26T00:00:00
Imperial,9.0,0.0,1,0,2020-03-27T00:00:00
Imperial,9.0,0.0,0,0,2020-03-28T00:00:00
Imperial,9.0,0.0,0,0,2020-03-29T00:00:00
Imperial,9.0,0.0,0,0,2020-03-30T00:00:00
Imperial,17.0,0.0,8,0,2020-03-31T00:00:00
Imperial,25.0,0.0,8,0,2020-04-01T00:00:00
Imperial,24.0,0.0,-1,0,2020-04-02T00:00:00
Imperial,35.0,0.0,11,0,2020-04-03T00:00:00
Imperial,42.0,1.0,7,1,2020-04-04T00:00:00
Imperial,42.0,1.0,0,0,2020-04-05T00:00:00
Imperial,47.0,1.0,5,0,2020-04-06T00:00:00
Imperial,53.0,2.0,6,1,2020-04-07T00:00:00
Imperial,59.0,2.0,6,0,2020-04-08T00:00:00
Imperial,67.0,2.0,8,0,2020-04-09T00:00:00
Imperial,70.0,3.0,3,1,2020-04-10T00:00:00
Imperial,78.0,3.0,8,0,2020-04-11T00:00:00
Imperial,78.0,3.0,0,0,2020-04-12T00:00:00
Imperial,83.0,3.0,5,0,2020-04-13T00:00:00
Imperial,86.0,3.0,3,0,2020-04-14T00:00:00
Imperial,115.0,3.0,29,0,2020-04-15T00:00:00
Imperial,132.0,3.0,17,0,2020-04-16T00:00:00
Imperial,135.0,3.0,3,0,2020-04-17T00:00:00
Imperial,137.0,3.0,2,0,2020-04-18T00:00:00
Imperial,144.0,3.0,7,0,2020-04-19T00:00:00
Imperial,149.0,3.0,5,0,2020-04-20T00:00:00
Imperial,165.0,5.0,16,2,2020-04-21T00:00:00
Imperial,170.0,6.0,5,1,2020-04-22T00:00:00
Imperial,181.0,8.0,11,2,2020-04-23T00:00:00
Imperial,232.0,8.0,51,0,2020-04-24T00:00:00
Imperial,232.0,8.0,0,0,2020-04-25T00:00:00
Imperial,272.0,8.0,40,0,2020-04-26T00:00:00
Imperial,290.0,8.0,18,0,2020-04-27T00:00:00
Imperial,295.0,8.0,5,0,2020-04-28T00:00:00
Imperial,300.0,8.0,5,0,2020-04-29T00:00:00
Imperial,322.0,8.0,22,0,2020-04-30T00:00:00
Imperial,337.0,9.0,15,1,2020-05-01T00:00:00
Imperial,345.0,9.0,8,0,2020-05-02T00:00:00
Imperial,351.0,9.0,6,0,2020-05-03T00:00:00
Imperial,351.0,9.0,0,0,2020-05-04T00:00:00
Imperial,389.0,9.0,38,0,2020-05-05T00:00:00
Imperial,399.0,10.0,10,1,2020-05-06T00:00:00
Imperial,442.0,11.0,43,1,2020-05-07T00:00:00
Imperial,467.0,11.0,25,0,2020-05-08T00:00:00
Imperial,474.0,12.0,7,1,2020-05-09T00:00:00
Imperial,509.0,12.0,35,0,2020-05-10T00:00:00
Imperial,562.0,12.0,53,0,2020-05-11T00:00:00
Imperial,602.0,12.0,40,0,2020-05-12T00:00:00
Imperial,610.0,14.0,8,2,2020-05-13T00:00:00
Imperial,652.0,15.0,42,1,2020-05-14T00:00:00
Imperial,680.0,15.0,28,0,2020-05-15T00:00:00
Imperial,712.0,15.0,32,0,2020-05-16T00:00:00
Imperial,715.0,15.0,3,0,2020-05-17T00:00:00
Imperial,767.0,15.0,52,0,2020-05-18T00:00:00
Imperial,1012.0,18.0,245,3,2020-05-19T00:00:00
Imperial,1047.0,18.0,35,0,2020-05-20T00:00:00
Imperial,1096.0,21.0,49,3,2020-05-21T00:00:00
Imperial,1214.0,21.0,118,0,2020-05-22T00:00:00
Imperial,1283.0,23.0,69,2,2020-05-23T00:00:00
Imperial,1369.0,23.0,86,0,2020-05-24T00:00:00
Imperial,1369.0,23.0,0,0,2020-05-25T00:00:00
Imperial,1369.0,23.0,0,0,2020-05-26T00:00:00
Imperial,1369.0,24.0,0,1,2020-05-27T00:00:00
Imperial,1430.0,26.0,61,2,2020-05-28T00:00:00
Imperial,1607.0,26.0,177,0,2020-05-29T00:00:00
Imperial,2091.0,27.0,484,1,2020-05-30T00:00:00
Imperial,2197.0,27.0,106,0,2020-05-31T00:00:00
Imperial,2366.0,29.0,169,2,2020-06-01T00:00:00
Imperial,2459.0,29.0,93,0,2020-06-02T00:00:00
Imperial,2540.0,29.0,81,0,2020-06-03T00:00:00
Imperial,2631.0,30.0,91,1,2020-06-04T00:00:00
Imperial,2778.0,33.0,147,3,2020-06-05T00:00:00
Imperial,3047.0,33.0,269,0,2020-06-06T00:00:00
Imperial,3048.0,33.0,1,0,2020-06-07T00:00:00
Imperial,3051.0,38.0,3,5,2020-06-08T00:00:00
Imperial,3067.0,38.0,16,0,2020-06-09T00:00:00
Imperial,3454.0,41.0,387,3,2020-06-10T00:00:00
Imperial,3463.0,43.0,9,2,2020-06-11T00:00:00
Imperial,3543.0,43.0,80,0,2020-06-12T00:00:00
Imperial,3646.0,43.0,103,0,2020-06-13T00:00:00
Imperial,3730.0,43.0,84,0,2020-06-14T00:00:00
Imperial,3726.0,47.0,-4,4,2020-06-15T00:00:00
Imperial,3939.0,52.0,213,5,2020-06-16T00:00:00
Imperial,4108.0,54.0,169,2,2020-06-17T00:00:00
Imperial,4366.0,60.0,258,6,2020-06-18T00:00:00
Imperial,4504.0,64.0,138,4,2020-06-19T00:00:00
Imperial,4616.0,64.0,112,0,2020-06-20T00:00:00
Imperial,4701.0,64.0,85,0,2020-06-21T00:00:00
Imperial,4700.0,64.0,-1,0,2020-06-22T00:00:00
Imperial,5025.0,68.0,325,4,2020-06-23T00:00:00
Imperial,5138.0,70.0,113,2,2020-06-24T00:00:00
Imperial,5208.0,73.0,70,3,2020-06-25T00:00:00
Imperial,5432.0,73.0,224,0,2020-06-26T00:00:00
Imperial,5566.0,81.0,134,8,2020-06-27T00:00:00
Imperial,5674.0,81.0,108,0,2020-06-28T00:00:00
Imperial,5844.0,81.0,170,0,2020-06-29T00:00:00
Imperial,6086.0,93.0,242,12,2020-06-30T00:00:00
Imperial,6155.0,97.0,69,4,2020-07-01T00:00:00
Imperial,6236.0,100.0,81,3,2020-07-02T00:00:00
Imperial,6345.0,105.0,109,5,2020-07-03T00:00:00
Imperial,6441.0,114.0,96,9,2020-07-04T00:00:00
Imperial,6441.0,114.0,0,0,2020-07-05T00:00:00
Imperial,6443.0,117.0,2,3,2020-07-06T00:00:00
Imperial,6678.0,121.0,235,4,2020-07-07T00:00:00
Imperial,6727.0,125.0,49,4,2020-07-08T00:00:00
Imperial,6778.0,127.0,51,2,2020-07-09T00:00:00
Imperial,6878.0,132.0,100,5,2020-07-10T00:00:00
Imperial,6884.0,135.0,6,3,2020-07-11T00:00:00
Imperial,6999.0,135.0,115,0,2020-07-12T00:00:00
Imperial,7052.0,136.0,53,1,2020-07-13T00:00:00
Imperial,7095.0,141.0,43,5,2020-07-14T00:00:00
Imperial,7110.0,148.0,15,7,2020-07-15T00:00:00
Imperial,7148.0,148.0,38,0,2020-07-16T00:00:00
Imperial,7193.0,156.0,45,8,2020-07-17T00:00:00
Imperial,7268.0,161.0,75,5,2020-07-18T00:00:00
Imperial,7280.0,161.0,12,0,2020-07-19T00:00:00
Imperial,7337.0,163.0,57,2,2020-07-20T00:00:00
Imperial,7458.0,163.0,121,0,2020-07-21T00:00:00
Imperial,7533.0,165.0,75,2,2020-07-22T00:00:00
Imperial,7604.0,170.0,71,5,2020-07-23T00:00:00
Imperial,7686.0,173.0,82,3,2020-07-24T00:00:00
Imperial,7727.0,181.0,41,8,2020-07-25T00:00:00
Imperial,7781.0,181.0,54,0,2020-07-26T00:00:00
Imperial,7789.0,181.0,8,0,2020-07-27T00:00:00
Imperial,7804.0,188.0,15,7,2020-07-28T00:00:00
Imperial,7825.0,188.0,21,0,2020-07-29T00:00:00
Imperial,7849.0,200.0,24,12,2020-07-30T00:00:00
Imperial,7886.0,210.0,37,10,2020-07-31T00:00:00
Imperial,7919.0,220.0,33,10,2020-08-01T00:00:00
Imperial,7919.0,220.0,0,0,2020-08-02T00:00:00
Imperial,7953.0,222.0,34,2,2020-08-03T00:00:00
Imperial,7974.0,232.0,21,10,2020-08-04T00:00:00
Imperial,8036.0,234.0,62,2,2020-08-05T00:00:00
Imperial,8064.0,240.0,28,6,2020-08-06T00:00:00
Imperial,8085.0,242.0,21,2,2020-08-07T00:00:00
Imperial,8213.0,244.0,128,2,2020-08-08T00:00:00
Imperial,8310.0,244.0,97,0,2020-08-09T00:00:00
Imperial,8465.0,244.0,155,0,2020-08-10T00:00:00
Imperial,8518.0,244.0,53,0,2020-08-11T00:00:00
Imperial,8566.0,252.0,48,8,2020-08-12T00:00:00
Imperial,8640.0,257.0,74,5,2020-08-13T00:00:00
Imperial,8756.0,257.0,116,0,2020-08-14T00:00:00
Imperial,8794.0,257.0,38,0,2020-08-15T00:00:00
Imperial,8883.0,257.0,89,0,2020-08-16T00:00:00
Imperial,8897.0,257.0,14,0,2020-08-17T00:00:00
Imperial,8968.0,265.0,71,8,2020-08-18T00:00:00
Imperial,9041.0,265.0,73,0,2020-08-19T00:00:00
Imperial,9086.0,266.0,45,1,2020-08-20T00:00:00
Imperial,9166.0,269.0,80,3,2020-08-21T00:00:00
Imperial,9244.0,272.0,78,3,2020-08-22T00:00:00
Imperial,9243.0,272.0,-1,0,2020-08-23T00:00:00
Imperial,9323.0,272.0,80,0,2020-08-24T00:00:00
Imperial,9381.0,272.0,58,0,2020-08-25T00:00:00
Imperial,9453.0,283.0,72,11,2020-08-26T00:00:00
Imperial,9608.0,286.0,155,3,2020-08-27T00:00:00
Imperial,9656.0,287.0,48,1,2020-08-28T00:00:00
Imperial,9698.0,293.0,42,6,2020-08-29T00:00:00
Imperial,9703.0,293.0,5,0,2020-08-30T00:00:00
Imperial,9759.0,293.0,56,0,2020-08-31T00:00:00
Imperial,9782.0,294.0,23,1,2020-09-01T00:00:00
Imperial,9832.0,296.0,50,2,2020-09-02T00:00:00
Imperial,10083.0,296.0,251,0,2020-09-03T00:00:00
Imperial,10136.0,296.0,53,0,2020-09-04T00:00:00
Imperial,10151.0,296.0,15,0,2020-09-05T00:00:00
Imperial,10152.0,296.0,1,0,2020-09-06T00:00:00
Imperial,10199.0,296.0,47,0,2020-09-07T00:00:00
Yolo,4.0,0.0,4,0,2020-03-18T00:00:00
Yolo,5.0,0.0,1,0,2020-03-19T00:00:00
Yolo,5.0,0.0,0,0,2020-03-20T00:00:00
Yolo,6.0,0.0,1,0,2020-03-21T00:00:00
Yolo,6.0,0.0,0,0,2020-03-22T00:00:00
Yolo,8.0,0.0,2,0,2020-03-23T00:00:00
Yolo,8.0,0.0,0,0,2020-03-24T00:00:00
Yolo,9.0,1.0,1,1,2020-03-25T00:00:00
Yolo,13.0,1.0,4,0,2020-03-26T00:00:00
Yolo,13.0,1.0,0,0,2020-03-27T00:00:00
Yolo,13.0,1.0,0,0,2020-03-28T00:00:00
Yolo,13.0,1.0,0,0,2020-03-29T00:00:00
Yolo,17.0,1.0,4,0,2020-03-30T00:00:00
Yolo,21.0,1.0,4,0,2020-03-31T00:00:00
Yolo,22.0,1.0,1,0,2020-04-01T00:00:00
Yolo,29.0,1.0,7,0,2020-04-02T00:00:00
Yolo,33.0,1.0,4,0,2020-04-03T00:00:00
Yolo,40.0,2.0,7,1,2020-04-04T00:00:00
Yolo,37.0,2.0,-3,0,2020-04-05T00:00:00
Yolo,43.0,1.0,6,-1,2020-04-06T00:00:00
Yolo,51.0,2.0,8,1,2020-04-07T00:00:00
Yolo,56.0,3.0,5,1,2020-04-08T00:00:00
Yolo,59.0,3.0,3,0,2020-04-09T00:00:00
Yolo,62.0,2.0,3,-1,2020-04-10T00:00:00
Yolo,67.0,2.0,5,0,2020-04-11T00:00:00
Yolo,67.0,2.0,0,0,2020-04-12T00:00:00
Yolo,81.0,2.0,14,0,2020-04-13T00:00:00
Yolo,81.0,4.0,0,2,2020-04-14T00:00:00
Yolo,93.0,7.0,12,3,2020-04-15T00:00:00
Yolo,98.0,7.0,5,0,2020-04-16T00:00:00
Yolo,117.0,8.0,19,1,2020-04-17T00:00:00
Yolo,118.0,8.0,1,0,2020-04-18T00:00:00
Yolo,120.0,8.0,2,0,2020-04-19T00:00:00
Yolo,125.0,10.0,5,2,2020-04-20T00:00:00
Yolo,143.0,10.0,18,0,2020-04-21T00:00:00
Yolo,147.0,12.0,4,2,2020-04-22T00:00:00
Yolo,151.0,12.0,4,0,2020-04-23T00:00:00
Yolo,155.0,13.0,4,1,2020-04-24T00:00:00
Yolo,157.0,13.0,2,0,2020-04-25T00:00:00
Yolo,158.0,13.0,1,0,2020-04-26T00:00:00
Yolo,160.0,15.0,2,2,2020-04-27T00:00:00
Yolo,160.0,15.0,0,0,2020-04-28T00:00:00
Yolo,161.0,15.0,1,0,2020-04-29T00:00:00
Yolo,164.0,16.0,3,1,2020-04-30T00:00:00
Yolo,165.0,18.0,1,2,2020-05-01T00:00:00
Yolo,169.0,18.0,4,0,2020-05-02T00:00:00
Yolo,171.0,18.0,2,0,2020-05-03T00:00:00
Yolo,171.0,18.0,0,0,2020-05-04T00:00:00
Yolo,171.0,18.0,0,0,2020-05-05T00:00:00
Yolo,172.0,18.0,1,0,2020-05-06T00:00:00
Yolo,172.0,18.0,0,0,2020-05-07T00:00:00
Yolo,172.0,18.0,0,0,2020-05-08T00:00:00
Yolo,172.0,18.0,0,0,2020-05-09T00:00:00
Yolo,173.0,18.0,1,0,2020-05-10T00:00:00
Yolo,174.0,20.0,1,2,2020-05-11T00:00:00
Yolo,176.0,20.0,2,0,2020-05-12T00:00:00
Yolo,178.0,22.0,2,2,2020-05-13T00:00:00
Yolo,180.0,22.0,2,0,2020-05-14T00:00:00
Yolo,182.0,22.0,2,0,2020-05-15T00:00:00
Yolo,181.0,22.0,-1,0,2020-05-16T00:00:00
Yolo,182.0,22.0,1,0,2020-05-17T00:00:00
Yolo,183.0,22.0,1,0,2020-05-18T00:00:00
Yolo,183.0,22.0,0,0,2020-05-19T00:00:00
Yolo,184.0,22.0,1,0,2020-05-20T00:00:00
Yolo,185.0,22.0,1,0,2020-05-21T00:00:00
Yolo,187.0,22.0,2,0,2020-05-22T00:00:00
Yolo,188.0,22.0,1,0,2020-05-23T00:00:00
Yolo,192.0,22.0,4,0,2020-05-24T00:00:00
Yolo,197.0,22.0,5,0,2020-05-25T00:00:00
Yolo,198.0,22.0,1,0,2020-05-26T00:00:00
